store_id,sensitivity,avg_mth_sale,competitive_intensity
2053,716861.2083,392671.7179,0.99989318
2054,466182.6151,398575.146,0.880620935
2055,-57994.97247,245782.2369,0.998422281
2056,649368.1295,413513.8214,0.9462404
2057,197142.7955,138759.191,0.946072571
2058,582379.6947,767914.9482,0.89206841
2059,516799.2333,500199.394,0.964695964
2060,507863.5756,565548.8488,0.837379498
2061,603744.7327,880330.0381,0.982886603
2062,362508.4707,488769.8985,0.993788237
2063,715169.5194,396868.5142,0.995747467
2064,600255.2424,731233.3893,0.864522531
2065,457876.5559,979207.9641,0.995136795
2066,525619.5824,974472.0608,0.708560276
2067,818332.2859,447998.8102,0.763978622
2068,370166.7759,823923.9295,0.853930459
2069,625116.4714,669502.7033,0.810693015
2070,289821.6169,754489.9236,0.996611656
2071,155996.2803,432254.3975,0.821209591
2072,42641.77348,391770.2599,0.955497069
2073,634089.4736,343645.689,0.96873468
2074,614435.6097,966116.2975,0.975809902
2075,535628.7846,799440.9371,0.91611534
2076,1218489.483,596354.2683,0.597479024
2077,469507.2378,287064.7168,0.974849464
2078,414796.0956,801973.2678,0.975046345
2079,713194.329,207949.9042,0.995101761
2080,-42629.14014,893009.3944,0.812157525
2081,356999.3179,703525.0306,0.788482925
2082,697233.1882,939234.3255,0.999949274
2083,584323.3164,392925.2053,0.868401757
2084,-234573.4918,290848.292,0.999613467
2085,-267039.1162,312381.9657,0.997189649
2086,401955.9344,844560.3237,0.983077055
2087,530067.688,960998.3411,0.998498726
2088,221550.7834,237854.9442,0.999056201
2089,1340193.214,493986.3393,0.999912387
2090,665469.0708,459001.4728,0.976636796
2091,323550.591,286474.8066,0.998976846
2092,-120489.8522,100986.7132,0.996094795
2093,463353.1029,714653.0324,0.94361404
2094,417303.4747,815818.3647,0.997786847
2095,410829.3077,141907.0935,0.960773743
2096,682509.4793,724919.1231,0.930016801
2097,439450.8057,924809.2401,0.999467103
2098,782988.9146,974534.6156,0.925246229
2099,758366.8122,153291.808,1
2100,373170.2933,285362.4684,0.997229938
2101,608906.6562,431965.2129,0.773130479
2102,381896.5383,439616.5739,0.998700922
2103,1069906.886,285412.6439,0.88290524
2104,512553.2811,533883.7816,0.999988936
2105,251339.8859,320196.5846,0.995904257
2106,-50165.99773,276575.322,0.991993765
2107,459617.7696,749862.062,0.999741394
2108,913306.094,664184.5381,0.911586657
2109,480161.4779,136714.9778,0.4129205
2110,850278.0398,573397.0067,0.877116663
2111,621311.384,202002.2354,0.685116182
2112,214867.1958,964221.4098,0.544927221
2113,476831.0407,129056.413,0.972749523
2114,199976.901,540109.1206,0.902962345
2115,207154.008,213610.0039,0.92852982
2116,310415.1052,520906.2381,0.847222904
2117,-409100.7472,817344.5505,0.528118618
2118,889797.3888,863422.7319,0.999994054
2119,290942.4492,865714.34,0.994125087
2120,11798.60307,564629.3922,0.942529947
2121,1078671.999,785462.1208,0.98939783
2122,796910.4124,896485.8182,0.99386758
2123,108793.0715,153745.5942,0.983843864
2124,958915.3208,818386.0187,0.999940509
2125,145461.7746,739620.581,0.999991395
2126,628002.018,958460.681,0.664334841
2127,565610.1694,206526.7092,0.626060598
2128,324993.6913,357080.4597,0.99999999
2129,1275150.794,979337.1414,0.623186255
2130,268649.5055,487805.6333,0.151900988
2131,-76257.27613,767140.8445,0.878875151
2132,789961.4291,319589.1347,0.474816943
2133,109362.5278,473573.7826,0.980457114
2134,234796.1735,257634.4782,0.974473934
2135,671747.6813,639024.2728,0.987029559
2136,95405.45124,517107.2817,0.999318353
2137,807393.0892,479765.9911,0.948955278
2138,327772.7761,715694.7657,0.995808095
2139,104046.3127,507026.3632,0.626884114
2140,541228.158,734610.6795,0.91125592
2141,535506.6485,838410.0845,0.983728404
2142,327362.4616,259200.5878,0.958477795
2143,889401.2983,214113.6358,0.993671875
2144,536263.7205,175648.108,0.584070472
2145,349157.9115,925085.92,0.993386133
2146,808151.4476,747254.4705,0.989185076
2147,166811.2021,605813.7194,0.77650242
2148,481169.8474,767875.3622,0.998008609
2149,-71497.46153,518505.8211,0.989980457
2150,-107020.5494,860050.4247,0.885786026
2151,439605.9702,331264.4886,0.99999418
2152,473072.8025,117391.3869,0.999999955
2153,421148.0852,607278.2642,0.999390225
2154,171082.2777,323814.7775,0.955531162
2155,6302.777913,417043.4838,0.932520654
2156,574192.2055,568470.9993,0.987259773
2157,882708.4233,578184.5924,0.974463512
2158,505591.6968,526089.1644,0.999765598
2159,889921.1235,863047.9087,0.966515294
2160,943383.7912,256427.33,0.999158255
2161,587926.9547,148755.7502,0.680761157
2162,638717.424,355632.9828,0.970071975
2163,520996.0459,301728.2659,0.852172273
2164,810616.3727,930570.904,0.978554194
2165,-234074.6265,355339.0181,0.99772077
2166,-214555.0073,877572.3517,0.607592362
2167,456388.1072,362903.486,0.73307873
2168,942337.6881,262993.4256,0.995330327
2169,531704.7429,761399.7201,0.988995752
2170,380706.7129,731107.7252,0.999999288
2171,-4393.586688,540996.0062,0.707365526
2172,351625.9748,839371.0474,0.995716952
2173,1059918.655,387167.6758,0.830295941
2174,214076.3432,763110.7393,0.961972585
2175,162736.2332,833714.4478,0.982916739
2176,-66126.12817,329163.7925,0.982369038
2177,1069109.453,370663.8476,0.999036524
2178,853465.3532,418545.3173,0.912185309
2179,754575.7793,142839.7028,0.603468389
2180,201131.4443,549745.7532,0.920676537
2181,751158.085,503775.6321,0.616992984
2182,240929.454,909122.1584,0.810335419
2183,-14740.29542,278067.5333,0.98413763
2184,212552.4134,892434.8126,0.860471375
2185,66308.35089,797371.5357,0.983209209
2186,451901.1867,215436.6603,0.325190063
2187,967142.7025,180556.3367,0.998444015
2188,950260.4786,753805.9054,0.999944624
2189,279845.5273,740568.6832,0.972536052
2190,-156033.2035,385381.9352,0.997905079
2191,719136.0296,774800.5989,0.956323653
2192,48613.71858,253623.1995,0.942508009
2193,333279.6508,593053.9654,0.958398979
2194,495974.4567,755720.0312,0.999908226
2195,-122235.986,239672.4726,0.889204586
2196,724356.5267,956721.7464,0.678381868
2197,-95664.06933,647379.1058,0.69475757
2198,625825.8142,614943.9132,0.786464403
2199,167061.8824,152222.1123,0.917510679
2200,92662.90922,129246.19,0.971193877
2201,412369.6215,595602.8716,0.959751963
2202,853508.459,198095.0127,0.99967369
2203,-49010.49861,849976.8715,0.44207155
2204,203286.3453,306273.3657,0.342214392
2205,458139.2304,312925.556,0.998297624
2206,521478.6651,482910.4254,0.994889349
2207,-290511.755,545830.7915,0.99968371
2208,683677.1797,168937.753,0.962312352
2209,907249.4716,128086.4495,0.999999969
2210,334734.4799,828964.5171,0.92820809
2211,471846.8751,868718.7475,0.999650779
2212,398073.9102,746844.7455,0.977198518
2213,1185849.868,968771.7166,0.769630768
2214,505647.7354,986852.742,0.956897154
2215,1002783.601,312044.7073,0.504957276
2216,-160423.7625,780067.6959,0.897718517
2217,298284.5017,210585.8208,0.996439566
2218,250044.216,446818.4555,0.999265815
2219,-250117.4168,181804.6645,0.99977146
2220,197086.2914,898154.4827,0.892582655
2221,-28930.22145,955661.3489,0.931454377
2222,708091.7489,723582.9075,0.832192631
2223,1005243.025,204504.0992,0.99969878
2224,915806.1475,945590.4139,0.977889075
2225,645609.4904,662900.0909,0.919710504
2226,737857.3862,208814.0241,0.990533696
2227,714606.9093,570552.9316,0.999909873
2228,382029.3713,175860.3822,0.936572229
2229,282040.3556,170886.1348,0.926770506
2230,270753.9031,192266.8116,0.914904111
2231,879477.7583,167863.9701,0.37455256
2232,458854.8155,595424.8022,0.983673733
2233,408226.9369,996250.5702,0.981272297
2234,90518.96034,919824.3331,0.974370786
2235,787711.8991,829034.5107,0.857129133
2236,533619.4387,262981.1417,0.999997694
2237,223181.2244,251123.5544,0.999095991
2238,400650.2965,204482.0646,0.846058368
2239,1399015.904,590704.2856,0.998777597
2240,977819.8501,803312.6784,0.87070867
2241,715420.3741,670918.2345,0.984617726
2242,90699.35293,146959.3382,0.97975861
2243,836296.6612,854711.5744,0.91039668
2244,-248761.4914,707466.1489,0.793731639
2245,879928.4686,841376.5982,0.99907271
2246,304717.2274,567671.7976,0.737262161
2247,442969.9271,885306.8472,0.953490392
2248,283026.0643,552573.4666,0.435393255
2249,833071.2151,144386.8154,0.967867929
2250,634001.8044,694520.3638,0.971750728
2251,403555.5817,897892.6067,0.948069441
2252,516276.646,838678.4931,0.969445003
2253,283029.1649,646400.19,0.999320983
2254,42904.2889,834889.8746,0.416557411
2255,1117800.952,113593.1666,0.993425048
2256,446206.3906,837184.8273,0.348431093
2257,291049.3515,764510.4138,0.887860386
2258,47361.20475,203549.0593,0.880412385
2259,314811.7672,335115.2497,0.999977792
2260,409447.9167,500228.2623,0.999650283
2261,-198365.866,876986.1097,0.947777315
2262,889615.6311,256969.0924,0.999258994
2263,525748.6463,441890.5867,0.999903902
2264,1077926.809,883747.3306,0.267308036
2265,556425.9421,196804.1321,0.843152868
2266,237369.9518,528259.3898,0.993170575
2267,586241.0334,758130.0213,0.999962759
2268,139497.0514,262159.253,0.99941947
2269,622854.6497,473736.0283,0.202040506
2270,676938.8648,962532.8861,0.972363601
2271,530044.7951,570198.3406,0.960472885
2272,59823.4263,268858.7736,0.898302697
2273,114529.4179,863528.0228,0.985853837
2274,566416.2093,932242.9396,0.999996681
2275,504366.7411,694108.867,0.993592738
2276,741629.2878,671697.8456,0.814446319
2277,528785.7481,822685.0891,0.834101484
2278,517506.1406,670641.3602,0.999476353
2279,655573.483,212351.1118,0.999953549
2280,-110297.1155,690559.1954,0.999499791
2281,-285873.0121,359893.0574,0.997020116
2282,894620.9179,666808.9908,0.803811698
2283,15513.15963,827481.2072,0.967756088
2284,564708.7684,167064.2674,0.870565081
2285,341267.8404,129389.9285,0.999989809
2286,228852.1359,153530.1047,0.999183974
2287,10758.17052,797840.5097,0.902579512
2288,559639.7013,290009.9437,0.877084104
2289,-627842.0853,260535.0082,0.630370245
2290,692004.9985,251732.6518,0.999999047
2291,46597.12362,215131.465,0.999817422
2292,142589.9163,747480.6545,0.25563924
2293,269114.3392,348731.4142,0.191368904
2294,1003328.084,682331.5154,0.981035185
2295,1104870.46,220805.8009,0.912052593
2296,546044.4522,407766.8862,0.146001337
2297,-154771.9386,980207.7062,0.653324161
2298,653851.5334,155666.863,0.999975254
2299,838253.1277,733008.8672,0.386936615
2300,949731.4309,550037.6345,0.503313336
2301,667076.7265,689630.6923,0.914539827
2302,804276.622,228449.0774,0.784433989
2303,367606.4872,710474.6302,0.995653074
2304,288505.2077,931084.1985,0.910240116
2305,744167.1261,631985.5044,0.994082615
2306,444314.1025,792393.5869,0.972618838
2307,773643.9315,857337.4658,0.975432722
2308,257830.6972,341936.0079,0.89773821
2309,663783.3914,339497.6643,0.999554293
2310,682105.1442,523762.3733,0.969203961
2311,12385.8227,699223.0215,0.751895217
2312,340606.673,837372.3613,0.999998869
2313,1026547.529,552288.4588,0.999369244
2314,-65468.53188,772147.0374,0.959551712
2315,455240.2165,585846.8895,0.886265677
2316,-295110.8406,460420.8014,0.992107386
2317,40040.37346,511005.3373,0.99793526
2318,486488.7192,247652.334,0.969775271
2319,538397.9058,551559.6855,0.529215601
2320,382126.9028,159906.4016,0.986364451
2321,184460.9315,490828.4384,0.972015984
2322,308272.8604,180902.3299,0.926014622
2323,390387.1895,345508.9978,0.998212483
2324,921317.8043,360962.3909,0.877661348
2325,193152.846,581122.7738,0.961335104
2326,780320.0964,723525.2593,0.984173721
2327,-172015.3273,684237.8307,0.935250305
2328,-70896.63878,780833.9649,0.999999918
2329,510689.466,133980.7505,0.983814493
2330,748508.0225,416968.2472,0.919846442
2331,-238127.3918,646580.1143,0.475123476
2332,-94631.14084,656796.9522,0.772423474
2333,1219119.679,218895.9311,0.984643999
2334,476349.5327,674759.6775,0.99977435
2335,354032.2678,231379.1102,0.76064655
2336,686927.7487,916245.1647,0.694524814
2337,497256.4576,824844.4869,0.617149322
2338,-108358.6976,564267.4985,0.89814725
2339,1041895.006,929067.731,0.956818022
2340,771090.8808,182332.941,0.999995142
2341,1262995.084,828361.1159,0.616694785
2342,-55735.4078,295887.8731,0.699875525
2343,422604.8927,618827.7211,0.92314082
2344,418957.7093,368713.8848,0.955954927
2345,369102.27,942330.7108,0.737010112
2346,735962.3307,999515.8083,0.999997632
2347,1273434.16,193798.0504,0.647393592
2348,1107875.112,959376.8091,0.959290225
2349,1005195.595,665402.3651,0.99922888
2350,712727.2421,643478.5106,0.986379137
2351,715740.6344,849440.9396,0.809344187
2352,941474.0105,870095.039,0.719575472
2353,469778.0427,960697.1487,0.484387511
2354,-53376.69941,135674.5796,0.889786352
2355,504868.4961,820441.7286,0.925533412
2356,-119483.0659,766558.1371,0.955509826
2357,603843.006,127729.2386,0.800372417
2358,511095.8145,621307.6622,0.80483301
2359,697425.6064,233209.6533,0.995019608
2360,1009579.733,870774.2553,0.956087453
2361,402543.2184,785801.8762,0.871590036
2362,608030.3339,263505.1823,0.999134621
2363,267506.9487,620467.6987,0.168934073
2364,584654.8204,779023.6404,0.542738944
2365,475163.1828,161655.5109,0.549729375
2366,434551.106,629222.2198,0.999892914
2367,621186.2585,635970.9808,0.881347887
2368,282891.6566,452243.2549,0.99960767
2369,688277.4091,330760.8948,0.968238928
2370,739663.4556,694343.2091,0.863288137
2371,935515.9859,581513.2041,0.987919349
2372,340016.3827,263816.4365,0.733108476
2373,118214.6446,639299.4146,0.995357089
2374,412422.7504,752840.3911,0.968150593
2375,585645.3844,526923.4245,0.916834546
2376,440387.1489,348990.2629,0.931013432
2377,629060.0655,105199.095,0.998965151
2378,591317.8785,196130.4027,0.632966325
2379,341150.098,281949.8467,0.732783027
2380,79694.20864,319187.6491,0.947690995
2381,236512.152,121158.4826,0.939918436
2382,668016.3597,935383.1465,0.514921065
2383,787278.5656,524425.4499,0.999957818
2384,421957.6883,586175.2145,0.823133663
2385,551379.9707,892787.8083,0.993500351
2386,1244929.037,479817.1613,0.758349316
2387,857156.6578,271228.7211,0.995447572
2388,-598618.5402,142741.9627,0.999796363
2389,252314.2037,668516.8807,0.840116172
2390,988060.2386,568748.8948,0.999998612
2391,616389.0313,485821.685,0.990595998
2392,608182.5243,263556.3287,0.926646083
2393,134248.264,458366.1606,0.998945876
2394,1083552.16,367472.315,0.998892591
2395,809723.5617,725169.4561,0.956029285
2396,171225.095,252331.5543,0.935135024
2397,322939.4749,853512.7835,0.819291786
2398,-168873.9651,530554.3203,0.999999947
2399,787541.7351,316971.9623,0.999596772
2400,522914.4985,435759.8626,0.987216615
2401,443575.3362,711640.5634,0.854585293
2402,508208.1103,738553.3709,0.981243394
2403,170230.9909,921430.0807,0.973053776
2404,34723.13058,295793.9692,0.782537
2405,1374462.807,219679.0766,0.964487444
2406,704119.8327,962678.3289,0.995306664
2407,310724.2242,731638.9652,0.728388833
2408,-230064.6888,964584.6121,0.999001325
2409,709767.3538,400251.4109,0.942478251
2410,431018.3166,819222.9792,0.6724039
2411,1075729.699,594013.4132,0.826741436
2412,298535.1217,609743.2879,0.9745595
2413,652184.9636,288715.0383,0.906581821
2414,613978.0435,164476.0136,0.825617661
2415,579604.701,898629.9015,0.998255043
2416,409839.8236,976708.7227,0.866579084
2417,976000.0444,969493.4892,0.931410611
2418,555971.7571,516081.9314,0.74943657
2419,412153.4917,879112.2303,0.55399692
2420,306262.0454,222273.6216,0.888077045
2421,993353.4441,787571.8491,0.684279637
2422,870140.3933,884193.6705,0.554373243
2423,663754.3979,705936.7497,0.910123605
2424,963650.4366,933354.3088,0.999985562
2425,858475.6487,857906.1968,0.990850332
2426,230538.8691,264953.9327,0.925126595
2427,64503.38567,125774.311,0.999931062
2428,328652.5314,484436.0034,0.952873471
2429,420171.8098,929955.8531,0.983318819
2430,692179.0667,997409.5825,0.999816961
2431,376322.6442,930502.257,0.953884818
2432,241676.5819,906637.0739,0.991699088
2433,236403.813,279539.2977,0.996007371
2434,-455082.8242,716018.9945,0.999642559
2435,84580.3274,359538.7535,0.998625123
2436,407952.2385,126770.3943,0.980529131
2437,271109.995,347330.4717,0.967215348
2438,583241.627,767689.456,0.988746407
2439,251234.9279,393528.0297,0.734104398
2440,676013.8595,449505.6933,0.999999533
2441,1086770.118,839456.1198,0.965741474
2442,1147370.369,894578.0765,0.710839008
2443,725669.662,901733.6425,0.951793339
2444,453960.5968,901946.485,0.85305756
2445,157084.2242,424132.7558,0.948226673
2446,474210.3946,539313.6241,0.745241128
2447,128422.7173,981137.1855,0.953632316
2448,181971.6341,517915.6741,0.989183613
2449,839656.571,428987.6721,0.281713762
2450,-631725.9596,700915.2691,0.478520894
2451,172465.4099,432050.377,0.998332441
2452,669010.4589,990000.7935,0.99469416
2453,510253.724,826920.4247,0.99966507
2454,432497.1905,686320.6132,0.991416326
2455,568159.3619,780683.9433,0.279880929
2456,600338.7761,931478.9654,0.92592758
2457,755367.4299,885684.7174,0.998909761
2458,297867.9423,564366.6118,0.972385361
2459,21076.7316,705833.6903,0.923707444
2460,557781.6417,873236.4366,0.957258897
2461,731966.0507,897412.7459,0.993690724
2462,91406.94325,512730.8088,0.999957434
2463,29635.58482,310769.002,0.999839932
2464,318635.2179,874795.5691,0.998197851
2465,533004.3109,819400.4098,0.955706182
2466,235251.9703,638858.1906,0.838441497
2467,406419.8646,759917.0221,0.87380134
2468,793983.6182,916245.641,0.973168229
2469,757066.664,976456.9007,0.717034387
2470,577844.9782,803837.0594,0.99999839
2471,415200.2491,676126.4793,0.995887113
2472,822542.2803,882556.7238,0.963018839
2473,545048.1587,834885.8653,0.64649928
2474,204117.9717,519173.2371,0.998230097
2475,733697.722,871490.1561,0.977470426
2476,227012.7393,715843.7153,0.811554557
2477,617471.1807,376912.6765,0.943355934
2478,775728.2402,332304.1124,0.999990989
2479,207269.9334,296618.7024,0.608013488
2480,415896.5581,315394.3624,0.910231018
2481,704783.2275,697922.1994,0.994502351
2482,-154914.2302,213229.823,0.67587919
2483,794349.2879,613167.0413,0.999800316
2484,733768.8829,329047.2434,0.943898024
2485,131917.8981,807730.4134,0.442810336
2486,775642.2334,849289.7665,0.91810184
2487,457737.0083,586583.6929,0.988059887
2488,549705.8429,941819.0907,0.955401617
2489,704210.0859,953939.719,0.999999991
2490,412678.4762,501992.4809,0.797032741
2491,306489.8177,152422.5607,0.999999998
2492,722614.1178,321831.474,0.896280612
2493,764427.7069,247992.8597,0.974415251
2494,160111.5576,875393.3917,0.922931079
2495,408630.4411,917072.0233,0.989491996
2496,322654.9777,975935.9311,0.991610275
2497,512074.0466,754912.4656,0.986721834
2498,450225.772,610553.6582,0.999938005
2499,786399.1387,573056.9897,0.999991722
2500,1260759.606,491042.5193,0.864666051
2501,-153419.5381,790241.9256,0.610156813
2502,581125.0861,424882.7304,0.999738119
2503,594071.9027,297227.23,0.550722392
2504,572788.1968,558629.4744,0.640593132
2505,985050.4359,379179.4335,0.694628237
2506,671817.0622,494046.5377,0.999044745
2507,413397.8958,723625.9547,0.982664008
2508,1115685.664,667915.7869,0.999996575
2509,658602.0119,102699.8911,0.992795081
2510,795043.5605,965688.5935,0.99912354
2511,1176431.829,430020.0269,0.989111405
2512,-96375.4178,849886.1003,0.99413566
2513,710057.8312,977951.6357,0.999703038
2514,-89942.82126,289569.1287,0.995044999
2515,784045.16,666558.5743,0.999144303
2516,694079.9152,666296.3592,0.999929219
2517,880067.1687,536451.2635,0.911765301
2518,508198.2379,882173.9059,0.617939004
2519,426695.9564,233395.7887,0.810170423
2520,664201.5624,951260.3824,0.999652204
2521,128137.2009,399013.2726,0.669908182
2522,525509.7881,153509.2947,0.999985427
2523,-3922.047222,308066.4863,0.508580933
2524,-21195.58156,752716.4158,0.999897925
2525,652048.2639,888715.0568,0.8406465
2526,-219046.0852,543364.9051,0.51924724
2527,1054002.026,693568.9314,0.999938933
2528,509979.717,218865.6211,0.409894432
2529,819002.3182,848249.284,0.897258276
2530,346757.3787,188431.3409,0.999523471
2531,-41476.0297,935542.5871,0.125538431
2532,1102356.137,951721.767,0.966444578
2533,492660.3176,572638.8593,0.988649638
2534,238821.2254,290740.6218,0.999358067
2535,695885.533,745031.515,0.597935024
2536,623660.4454,568421.3771,0.588149435
2537,-86610.44286,643690.7813,0.988473293
2538,511558.4023,789253.9332,0.6440372
2539,399053.5008,407886.3535,0.835506852
2540,345649.3272,343946.219,0.988772596
2541,-78129.4555,919647.6721,0.77065591
2542,-356670.5864,770891.8222,0.99851829
2543,162851.503,890900.4673,0.843370398
2544,477744.9866,172806.2398,0.727754912
2545,925442.7643,470031.8761,0.978964659
2546,544349.0454,917957.6514,0.999999974
2547,358514.6023,660112.9953,0.950456051
2548,118819.7567,511276.3077,0.967994708
2549,514590.074,599856.4659,0.948063325
2550,-70668.05766,382113.117,0.858435232
2551,638739.4899,540441.5603,0.821348107
2552,707998.7465,424859.834,0.54887625
2553,477092.5494,944134.2717,0.914943252
2554,114796.8674,468078.3254,0.988644175
2555,252327.738,619324.5205,0.970032512
2556,-2099.246696,666285.7903,0.996134062
2557,275149.1997,102261.7457,0.994780731
2558,851296.2473,843602.9291,0.630038163
2559,663573.775,227157.6189,0.977834178
2560,864117.3699,285553.946,0.541456917
2561,228476.6706,689380.938,0.17112367
2562,183992.2223,499264.4748,0.986593815
2563,195609.0191,431740.8413,0.999995657
2564,105528.6138,935793.1417,0.846842779
2565,429248.4342,160366.8352,0.999529718
2566,195948.6356,294073.4773,0.831222583
2567,500362.9857,954750.0225,0.999972665
2568,611880.3431,213812.938,0.854720083
2569,875994.8831,495655.0639,0.830595822
2570,133894.1494,844967.6733,0.903276059
2571,6960.063485,592928.0575,0.442856506
2572,700471.8295,915765.4032,0.935957285
2573,521612.5252,248239.1479,0.649133765
2574,791785.041,783950.4263,0.506224786
2575,205456.9734,329097.2249,0.964859666
2576,-340878.7037,243038.8703,0.636105013
2577,392881.0435,869306.4348,0.963590176
2578,356355.9915,417624.4314,0.719945892
2579,-105899.6852,605690.0658,0.941251802
2580,636326.7777,372477.682,0.659593932
2581,739086.6339,329307.9795,0.999999993
2582,260438.7925,169494.9311,0.997493033
2583,644428.9629,553800.1236,0.999845019
2584,303911.538,319564.7362,0.988969748
2585,880127.8099,817335.5116,0.678132846
2586,357231.8251,466677.2472,0.791222844
2587,776697.3354,317473.8598,0.867167722
2588,674824.4837,950136.6156,0.917749223
2589,-35467.01288,213348.6176,0.999776044
2590,749975.1757,404786.4834,0.990012024
2591,737219.1884,976199.5304,0.990358523
2592,244002.8106,276018.2898,0.999702161
2593,590595.8945,850627.4317,0.982892154
2594,289587.232,501802.2232,0.941194032
2595,111780.3266,396607.8726,0.963949936
2596,21878.6963,404129.8963,0.963368506
2597,418213.7667,657343.4247,0.998268025
2598,940241.1504,934109.6008,0.557532213
2599,404164.5326,877063.6251,0.686642095
2600,714511.3987,424948.8992,0.998399691
2601,469337.9647,454801.4929,0.105726158
2602,940985.7333,664472.8829,0.966303573
2603,754763.8734,256534.0559,0.972054259
2604,-343902.06,623017.0017,0.990585404
2605,40664.04874,601417.4774,0.669906951
2606,512021.2152,779877.8456,0.925316448
2607,693739.037,537729.0947,0.85813253
2608,610297.3686,240025.6585,0.881817634
2609,676275.6423,348116.3345,0.9618903
2610,396128.7066,186523.9534,0.263167927
2611,670657.9416,468914.014,0.999998767
2612,555406.0948,864801.591,0.985389955
2613,424943.502,760852.4947,0.852953514
2614,-310176.9981,341752.0843,0.874986562
2615,831454.408,793308.1079,0.999312634
2616,165682.9035,514612.0474,0.957484586
2617,687214.4632,168893.0249,0.913405369
2618,973888.5656,680673.9761,0.999436303
2619,695679.9899,893846.9409,0.50744672
2620,207021.5868,607084.0932,0.947613576
2621,260273.1293,710082.9296,0.961485452
2622,606591.0468,592700.545,0.562683469
2623,823705.577,967080.2482,0.987009898
2624,189187.7248,154846.359,0.90992956
2625,1014183.641,110598.5348,0.991755842
2626,1062040.651,985243.197,0.914342859
2627,87385.97917,455418.666,0.98529633
2628,193898.4245,148542.2223,0.883468044
2629,542620.9615,415814.4537,0.999938764
2630,1055429.079,417768.7116,0.924314805
2631,166528.8829,306533.0626,0.999986002
2632,664457.2661,695433.0055,0.726014258
2633,571441.208,745147.8755,0.999473775
2634,77193.83779,879176.9114,0.916958675
2635,1035872.121,734946.973,0.999433192
2636,675049.6497,234264.1231,0.945554693
2637,437260.6024,122869.0717,0.994830063
2638,526223.6223,519135.7215,0.636694793
2639,378431.7997,110098.2737,0.993239242
2640,531401.5077,747469.4094,0.979928616
2641,436061.3104,651542.1936,0.609913212
2642,551411.6729,571109.6869,0.993589018
2643,511736.0672,727329.6159,0.792998458
2644,181371.713,966057.4022,0.947277712
2645,717713.6358,793356.8474,0.906573862
2646,620415.4978,562334.6756,0.993385685
2647,660814.2154,868730.2341,0.995098556
2648,21178.55572,125059.1928,0.314143059
2649,56024.47338,644488.8026,0.999986516
2650,555718.7677,336223.4974,0.968917935
2651,587927.2974,110226.3542,0.959579406
2652,744160.2705,794979.8804,0.944367854
2653,407178.5206,763315.1452,0.841901174
2654,415222.426,664422.0278,0.993844492
2655,337845.7809,250724.3587,0.868650475
2656,534383.9035,511362.7215,0.996743396
2657,792636.9457,747336.631,0.993125459
2658,161522.4353,171557.5582,0.822268724
2659,74339.01731,504969.585,0.568807637
2660,335390.9359,771374.9398,0.906450939
2661,254784.8754,906795.57,0.993365108
2662,684688.1606,973779.8493,0.729736725
2663,-122939.3154,632706.7762,0.533987302
2664,300005.6818,278598.6595,0.500767104
2665,99476.11701,747166.3994,0.755408155
2666,317148.2766,262111.5616,0.999405303
2667,418398.2398,556337.6081,0.993890927
2668,504302.6488,171526.5566,0.999339338
2669,617205.6745,460526.7745,0.915876522
2670,772014.1408,145239.9025,0.990911732
2671,958295.9896,288745.2012,0.998614682
2672,45639.64966,262307.415,0.844539553
2673,656299.4781,270451.6684,0.966612125
2674,852962.6018,252785.1441,0.983100122
2675,609120.5939,686740.8822,0.886050396
2676,239397.0383,171370.8085,0.696151085
2677,465472.7218,136476.8561,0.859416442
2678,281015.0453,941341.9199,0.996395664
2679,709541.8424,215647.4652,0.914615808
2680,926349.4257,725039.1308,0.999999872
2681,141852.1994,838123.112,0.800975267
2682,641979.3368,564288.1304,0.999974662
2683,328038.9323,839441.7549,0.295472966
2684,789823.2039,663154.221,0.732687783
2685,748911.4704,842412.4832,0.879337493
2686,938583.7635,201929.6421,0.996884579
2687,259426.5877,808498.4608,0.999612648
2688,104278.8316,851672.9867,0.632233303
2689,386528.5922,250654.6112,0.565813509
2690,867955.6446,140470.4558,0.439941568
2691,709176.2258,578907.4284,0.857158003
2692,1049469.628,633843.3133,0.962792775
2693,488064.4324,241555.8097,0.589342437
2694,239836.7039,754742.7055,0.413692897
2695,697456.7044,343013.8704,0.982270591
2696,527520.2957,739515.9021,0.984389585
2697,-21448.49406,157249.1541,0.816504535
2698,845023.7877,234851.1979,0.673153826
2699,97629.79649,652917.3867,0.407760141
2700,661697.5501,515434.258,0.968702321
2701,938451.7204,920970.4253,0.974377729
2702,485970.2211,709069.5682,0.999989108
2703,472484.713,760981.9497,0.719328225
2704,984380.0885,896046.4282,0.976964161
2705,715111.1249,824253.4041,0.860647219
2706,29318.35238,481652.15,0.999999697
2707,-187172.8173,152944.9504,0.997399848
2708,197045.2754,474805.2581,0.978044165
2709,457583.5537,149214.2768,0.993591778
2710,1031899.182,344007.1902,0.579249175
2711,325745.9098,380414.4762,0.856840818
2712,847185.2729,513779.3024,0.555769807
2713,393824.843,292863.5509,0.999988066
2714,395929.0671,314546.3389,0.999999952
2715,620177.4517,669656.748,0.97914367
2716,743960.267,898826.2032,0.977681482
2717,277511.9746,108768.5545,0.994970034
2718,579100.452,224520.9576,0.9932677
2719,1435904.731,903400.4768,0.99945534
2720,806148.499,752959.4294,0.977716946
